AMA INA,Basin,Subbasin,YEAR,Owner or BMP Operator,Right Number,Right Type,Well Id,CADASTRAL,AF Pumped,Movement Type,Water Type,LAT_DEGREES,LAT_MINUTES,LAT_SECONDS,LONG_DEGREES,LONG_MINUTES,LONG_SECONDS,PROGRAM
PHOENIX AMA,,,2023,ROUTE 14 INVESTMENT PARTNERS LLC,58-102408.0004,TYPE 2 NON-IRRIGATION GFR,60001,B-05-02 08CCB,1.994,WITHDRAWAL,GROUNDWATER,33.0,47.0,3.6,112.0,29.0,3.6,58.0
PHOENIX AMA,PHOENIX AMA,HASSAYAMPA,2023,STOTZ DAIRY,59-219101.0000,GENERAL INDUSTRIAL USE WITHDRAWAL PERM,84785,B-01-04 18AAC,56.81,WITHDRAWAL,GROUNDWATER,33.0,25.0,3.6,112.0,41.0,3.6,59.0
PHOENIX AMA,PHOENIX AMA,HASSAYAMPA,2023,STOTZ DAIRY,59-219101.0000,GENERAL INDUSTRIAL USE WITHDRAWAL PERM,84786,B-01-04 18AAD,124.42,WITHDRAWAL,GROUNDWATER,33.0,25.0,3.6,112.0,41.0,3.6,59.0
PINAL AMA,,,2023,"D.A. HOLDINGS, L.L.C.",58-107768.0004,TYPE 1 GFR,85518,D-04-03 17DDA,133.74,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,58.0
PINAL AMA,PINAL AMA,ELOY,2023,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),85622,D-08-07 11ADD,90.81,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,57.0
PINAL AMA,,,2023,MARICOPA STANFIELD IRRIGATION,57-001103.0000,IRRIGATION DISTRICT (SW & GW),85665,D-06-03 34AAA,2118.29,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,57.0
PHOENIX AMA,PHOENIX AMA,HASSAYAMPA,2023,STOTZ DAIRY,59-219101.0000,GENERAL INDUSTRIAL USE WITHDRAWAL PERM,85683,B-01-04 18AAC,0.12,WITHDRAWAL,GROUNDWATER,33.0,25.0,3.6,112.0,41.0,3.6,59.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,PIMA COUNTY PARKS & RECREATION,58-100379.0004,TYPE 2 NON-IRRIGATION GFR,85744,D-12-13 19ADA,26.651,WITHDRAWAL,GROUNDWATER,,,,,,,58.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,CITY OF TUCSON/TUCSON WATER,74-560621.0008,RECOVERY WELL PERMITS,86158,D-12-12 21ADB,0.68,RECOVERED,CAP WATER RECOVERED,32.0,22.0,3.6,111.0,7.0,3.6,74.0
PINAL AMA,,,2023,MARICOPA STANFIELD IRRIGATION,57-001103.0000,IRRIGATION DISTRICT (SW & GW),86247,D-05-03 12CDD,2091.55,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,57.0
SANTA CRUZ AMA,SANTA CRUZ AMA,SANTA CRUZ AMA,2023,"TRUE RESOURCES, LLC",58-103495.0003,IRRIGATION USE,86314,D-21-13 17ACC,12.797,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,58.0
PHOENIX AMA,,,2023,QUEEN CREEK WATER DEPARTMENT,56-002032.0002,LARGE MUNICIPAL PROVIDER MNPCCP,86441,D-02-08 32DDD,1089.38,WITHDRAWAL,GROUNDWATER,33.0,12.0,3.6,111.0,32.0,3.6,56.0
PINAL AMA,PINAL AMA,ELOY,2023,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),86602,D-08-06 26DBB,619.56,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,57.0
PINAL AMA,PINAL AMA,ELOY,2023,MARATHON FARMING CO.,88-000089.0000,BEST MANAGEMENT PRACTICES FARM UNIT,86727,D-06-07 19BDD,455.0,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,88.0
NOT WITHIN ANY AMA OR INA,TONTO CREEK,TONTO CREEK,2023,PAYSON WATER CO,91-000148.0000,SMALL COMMUNITY WATER SYSTEM,86809,A-08-10 05CDB,14.387,WITHDRAWAL,GROUNDWATER,,,,,,,91.0
PINAL AMA,PINAL AMA,ELOY,2023,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),86830,D-07-06 34DCC,907.97,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,57.0
PINAL AMA,PINAL AMA,ELOY,2023,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),86835,D-08-08 12DAD,699.37,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,57.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,ARIZONA DEPT. OF CORRECTIONS - TUCSON,56-000362.0000,LARGE MUNICIPAL PROVIDER MNPCCP,86902,D-16-14 01DAD,384.79,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,56.0
PINAL AMA,,,2023,MARICOPA STANFIELD IRRIGATION,57-001103.0000,IRRIGATION DISTRICT (SW & GW),86952,D-05-03 21DDC,370.77,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,57.0
PINAL AMA,PINAL AMA,ELOY,2023,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),87003,D-09-07 11DAD,411.74,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,57.0
PINAL AMA,PINAL AMA,ELOY,2023,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),87194,D-08-06 26DDA,686.15,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,57.0
PINAL AMA,PINAL AMA,MARICOPA-STANFIELD,2023,MARICOPA STANFIELD IRRIGATION,57-001103.0000,IRRIGATION DISTRICT (SW & GW),87212,D-06-04 16DDD,2036.51,WITHDRAWAL,GROUNDWATER,,,,,,,57.0
PINAL AMA,PINAL AMA,MARICOPA-STANFIELD,2023,RED RIVER CATTLE LLP,58-112661.0003,TYPE 2 NON-IRRIGATION GFR,87212,D-06-04 16DDD,130.49,WITHDRAWAL,GROUNDWATER,,,,,,,58.0
PINAL AMA,PINAL AMA,ELOY,2023,CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT,57-001101.0000,IRRIGATION DISTRICT (SW & GW),87213,D-09-08 36ADD,1456.11,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,57.0
PINAL AMA,,,2023,MARICOPA STANFIELD IRRIGATION,57-001103.0000,IRRIGATION DISTRICT (SW & GW),87270,D-06-04 18DBB,324.4,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,57.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,"ORO VALLEY OWNER, LLC A DELAWARE LIMITED LIABILITY COMPANY",58-101530.0004,TYPE 2 NON-IRRIGATION GFR,87589,D-12-13 13BCA,392.8,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,58.0
PHOENIX AMA,,,2023,CITY OF PHOENIX,56-002030.0000,LARGE MUNICIPAL PROVIDER,87614,A-04-04 33CCC,116.32,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,56.0
TUCSON AMA,TUCSON AMA,AVRA VALLEY,2023,PIMA COUNTY WWMD INA ROAD,58-109394.0001,TYPE 2 NON-IRRIGATION GFR,87618,D-12-11 02BAA,1.293,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,58.0
NOT WITHIN ANY AMA OR INA,LITTLE COLORADO RIVER PLATEAU,LITTLE COLORADO RIVER PLATEAU,2023,,91-000018.0000,SMALL COMMUNITY WATER SYSTEM,87623,A-10-24 09DDC,21.82,WITHDRAWAL,GROUNDWATER,,,,,,,91.0
PHOENIX AMA,,,2023,DESERT HILLS WATER COMPANY,56-002169.0000,LARGE MUNICIPAL PROVIDER MNPCCP,87697,A-05-03 04CDC,17.37,WITHDRAWAL,GROUNDWATER,,,3.6,,,3.6,56.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,VAIL WATER COMPANY,74-583016.0004,RECOVERY WELL PERMITS,87816,D-16-16 10BCB,115.14,RECOVERED,IN-LIEU WATER  (CAP),32.0,3.0,3.6,110.0,42.0,3.6,74.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,DEL LAGO GOLF COURSE,74-591933.0001,RECOVERY WELL PERMITS,87816,D-16-16 10BCB,86.19,RECOVERED,IN-LIEU WATER  (CAP),32.0,3.0,3.6,110.0,42.0,3.6,74.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,VAIL WATER COMPANY,74-583016.0004,RECOVERY WELL PERMITS,87817,D-16-16 10DCB,3.5,RECOVERED,IN-LIEU WATER  (CAP),32.0,3.0,3.6,110.0,41.0,3.6,74.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,CITY OF TUCSON/TUCSON WATER,74-560621.0008,RECOVERY WELL PERMITS,200032,D-12-13 31AAB,158.81,RECOVERED,IN-LIEU WATER  (CAP),32.0,21.0,3.6,111.0,3.0,3.6,74.0
NOT WITHIN ANY AMA OR INA,UPPER SAN PEDRO,SIERRA VISTA,2023,BELLA VISTA WATER CO INC,91-000028.0000,LARGE COMMUNITY WATER SYSTEM,200402,D-23-21 08CBB,19.898,WITHDRAWAL,GROUNDWATER,,,,,,,91.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,PIMA COUNTY PARKS & RECREATION,58-100381.0006,TYPE 2 NON-IRRIGATION GFR,200410,D-13-16 20CDC,11.529,WITHDRAWAL,GROUNDWATER,,,,,,,58.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,FREEPORT-MCMORAN SIERRITA INC,58-113558.0008,TYPE 2 MINERAL EXTRACT GFR,200554,D-18-13 21CBC,178.0,WITHDRAWAL,GROUNDWATER,31.0,50.0,43.0,111.0,1.0,40.0,58.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,FREEPORT-MCMORAN SIERRITA INC,58-113558.0008,TYPE 2 MINERAL EXTRACT GFR,200555,D-18-13 21CCB,70.0,WITHDRAWAL,GROUNDWATER,31.0,50.0,33.0,111.0,1.0,40.0,58.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,FREEPORT-MCMORAN SIERRITA INC,58-113558.0008,TYPE 2 MINERAL EXTRACT GFR,200556,D-18-13 28BBB,37.0,WITHDRAWAL,GROUNDWATER,31.0,50.0,21.0,111.0,1.0,39.0,58.0
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2023,EPCOR (AGUA FRIA) WATER ARIZONA INC.,56-002012.0000,LARGE MUNICIPAL PROVIDER MNPCCP,200558,B-04-01 32AAA,585.06,WITHDRAWAL,GROUNDWATER,33.0,39.0,10.0,112.0,22.0,41.0,56.0
PHOENIX AMA,,,2023,TOWN OF GILBERT,74-586724.0014,RECOVERY WELL PERMITS,200559,D-02-06 14AAA,0.79,RECOVERED,EFFLUENT RECOVERED INSIDE AOI,33.0,15.0,3.6,111.0,42.0,3.6,74.0
PHOENIX AMA,,,2023,CITY OF AVONDALE,56-002003.0000,LARGE MUNICIPAL PROVIDER MNPCCP,200566,B-01-01 02ACA,49.76,WITHDRAWAL,GROUNDWATER,33.0,27.0,3.6,112.0,19.0,3.6,56.0
PHOENIX AMA,,,2023,CITY OF AVONDALE,74-553424.0014,RECOVERY WELL PERMITS,200566,B-01-01 02ACA,1563.34,RECOVERED,SPILL WATER RECOVERED,33.0,27.0,3.6,112.0,19.0,3.6,74.0
NOT WITHIN ANY AMA OR INA,PARKER,LA POSA PLAINS,2023,CACTUS STATE UTILITY OPERATING COMPANY,91-000753.0000,SMALL COMMUNITY WATER SYSTEM,200615,B-03-19 18ADD,10.122,WITHDRAWAL,GROUNDWATER,33.0,36.0,19.0,114.0,15.0,12.0,91.0
NOT WITHIN ANY AMA OR INA,VERDE RIVER,VERDE VALLEY,2023,CROSS CREEK RANCH COMMUNITY ASSOCIATION,91-000889.0000,SMALL COMMUNITY WATER SYSTEM,200896,A-17-05 33ACB,21.68,WITHDRAWAL,GROUNDWATER,,,,,,,91.0
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2023,THE PECANS OF QUEEN CREEK LLC,58-112445.0005,TYPE 2 NON-IRRIGATION GFR,201054,D-02-07 28ADD,291.1,WITHDRAWAL,GROUNDWATER,33.0,13.0,37.6,111.0,38.0,5.6,58.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,GLOBAL WATER RESOURCES,56-000080.0000,LARGE MUNICIPAL PROVIDER MNPCCP,201058,D-17-14 28BCB,54.86,WITHDRAWAL,GROUNDWATER,31.0,55.0,26.0,110.0,55.0,30.0,56.0
PHOENIX AMA,PHOENIX AMA,HASSAYAMPA,2023,EAGLE FAMILY VENTURES LLC,58-100846.0001,IRRIGATION USE,201108,B-06-04 10ACB,0.113,WITHDRAWAL,GROUNDWATER,33.0,52.0,43.4,112.0,39.0,41.4,58.0
NOT WITHIN ANY AMA OR INA,VERDE RIVER,VERDE VALLEY,2023,"COTTONWOOD, CITY OF",91-000659.0000,LARGE COMMUNITY WATER SYSTEM,201188,A-15-03 15DCD,79.1,WITHDRAWAL,GROUNDWATER,34.0,41.0,32.0,112.0,0.0,52.0,91.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,TOWN OF ORO VALLEY WATER UTILITY,74-570180.0007,RECOVERY WELL PERMITS,201425,D-12-14 05BAC,366.62,RECOVERED,IN-LIEU WATER  (CAP),32.0,25.0,3.6,110.0,56.0,3.6,74.0
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2023,ARIZONA WATER COMPANY - WHITE TANKS,74-224731.0002,RECOVERY WELL PERMITS,201426,B-01-02 09BAC,55.22,RECOVERED,IN-LIEU WATER  (CAP),33.0,26.0,52.2,112.0,28.0,18.5,74.0
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2023,ARIZONA WATER CO- WHITE TANKS,56-002001.0000,LARGE MUNICIPAL PROVIDER MNPCCP,201426,B-01-02 09BAC,502.6,WITHDRAWAL,GROUNDWATER,33.0,26.0,52.2,112.0,28.0,18.5,56.0
PHOENIX AMA,PHOENIX AMA,HASSAYAMPA,2023,CITY OF BUCKEYE,74-218764.0005,RECOVERY WELL PERMITS,201427,B-04-04 23DAB,677.63,RECOVERED,IN-LIEU WATER  (CAP),33.0,40.0,3.6,112.0,37.0,3.6,74.0
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2023,EPCOR - SAN TAN,56-002346.0000,LARGE MUNICIPAL PROVIDER MNPCCP,201429,D-03-07 12ABB,72.44,WITHDRAWAL,GROUNDWATER,33.0,11.0,26.7,111.0,35.0,26.2,56.0
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2023,EPCOR WATER ARIZONA INC. (SAN TAN-PHOENIX),74-216385.0002,RECOVERY WELL PERMITS,201429,D-03-07 12ABB,470.0,RECOVERED,EFFLUENT RECOVERED OUTSIDE THE AOI,33.0,11.0,26.7,111.0,35.0,26.2,74.0
PHOENIX AMA,PHOENIX AMA,HASSAYAMPA,2023,CITY OF BUCKEYE,56-002006.0001,LARGE MUNICIPAL PROVIDER MNPCCP,201725,B-02-04 30ADB,120.48,WITHDRAWAL,GROUNDWATER,33.0,29.0,3.6,112.0,41.0,3.6,56.0
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2023,ARCADIA WATER COMPANY,57-002501.0000,IRRIGATION DISTRICT (SW & GW),201729,A-02-04 22DAA,391.1,WITHDRAWAL,GROUNDWATER,33.0,30.0,2.0,111.0,55.0,40.0,57.0
PHOENIX AMA,,,2023,CITY OF AVONDALE,74-553424.0014,RECOVERY WELL PERMITS,201730,A-02-01 30DDA,1876.04,RECOVERED,SALT/VERDE  WATER RECOVERED,33.0,28.0,3.6,112.0,17.0,3.6,74.0
PHOENIX AMA,,,2023,SALT RIVER PROJECT,57-002520.0000,IRRIGATION DISTRICT (SW & GW),201730,A-02-01 30DDA,1873.02,WITHDRAWAL,GROUNDWATER,33.0,28.0,3.6,112.0,17.0,3.6,57.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,FREEPORT-MCMORAN SIERRITA INC,58-113558.0008,TYPE 2 MINERAL EXTRACT GFR,201732,D-18-13 28CBC,404.0,WITHDRAWAL,GROUNDWATER,32.0,49.0,52.0,111.0,1.0,40.0,58.0
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2023,CITY OF CHANDLER,74-548263.0007,RECOVERY WELL PERMITS,201735,D-02-06 31ADA,503.36,RECOVERED,CAP WATER RECOVERED,33.0,12.0,55.8,111.0,46.0,23.8,74.0
PINAL AMA,PINAL AMA,MARICOPA-STANFIELD,2023,SIEBE HAMSTRA,88-000220.0000,BEST MANAGEMENT PRACTICES FARM UNIT,201736,D-06-04 15DDD,1050.31,WITHDRAWAL,GROUNDWATER,32.0,53.0,39.0,111.0,55.0,6.0,88.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,UNIVERSITY OF ARIZONA BOARD OF REGENTS,56-000268.0000,LARGE MUNICIPAL PROVIDER MNPCCP,201737,D-14-14 07ADB,90.23,WITHDRAWAL,GROUNDWATER,32.0,13.0,3.6,110.0,56.0,3.6,56.0
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2023,CITY OF BUCKEYE,56-002006.0001,LARGE MUNICIPAL PROVIDER MNPCCP,201740,B-01-03 28AAB,196.97,WITHDRAWAL,GROUNDWATER,33.0,24.0,22.4,112.0,33.0,31.7,56.0
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2023,EPCOR (AGUA FRIA) WATER ARIZONA INC.,56-002012.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202092,B-03-02 02BDA,188.07,WITHDRAWAL,GROUNDWATER,33.0,38.0,1.0,112.0,26.0,10.9,56.0
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2023,EPCOR (AGUA FRIA) WATER ARIZONA INC.,56-002012.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202096,B-04-02 25ACB,1147.57,WITHDRAWAL,GROUNDWATER,33.0,39.0,50.0,112.0,24.0,59.0,56.0
PRESCOTT AMA,PRESCOTT AMA,UPPER AGUA FRIA,2023,TOWN OF PRESCOTT VALLEY,56-003023.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202098,A-14-01 35BCB,45.51,WITHDRAWAL,GROUNDWATER,34.0,33.0,3.6,112.0,14.0,3.6,56.0
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2023,SALT RIVER PROJECT,57-002520.0000,IRRIGATION DISTRICT (SW & GW),202099,A-02-04 11AAD,5.31,WITHDRAWAL,GROUNDWATER,33.0,32.0,3.6,111.0,54.0,3.6,57.0
PRESCOTT AMA,PRESCOTT AMA,LITTLE CHINO,2023,TOWN OF PRESCOTT VALLEY,56-003023.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202384,B-15-01 33DDA,90.48,WITHDRAWAL,GROUNDWATER,34.0,37.0,53.7,112.0,21.0,32.3,56.0
PRESCOTT AMA,PRESCOTT AMA,LITTLE CHINO,2023,TOWN OF PRESCOTT VALLEY,56-003023.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202388,B-15-01 27CBB,273.43,WITHDRAWAL,GROUNDWATER,34.0,39.0,2.1,112.0,21.0,30.8,56.0
PRESCOTT AMA,,,2023,TOWN OF PRESCOTT VALLEY,56-003023.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202390,B-15-01 27BBB,529.23,WITHDRAWAL,GROUNDWATER,34.0,39.0,3.6,112.0,21.0,3.6,56.0
PRESCOTT AMA,PRESCOTT AMA,LITTLE CHINO,2023,TOWN OF PRESCOTT VALLEY,56-003023.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202392,B-15-01 35BCB,183.74,WITHDRAWAL,GROUNDWATER,34.0,38.0,20.0,112.0,20.0,27.0,56.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,DESERT SPRINGS DOMESTIC WATER IMPROVEMENT DISTRICT,56-000388.0000,SMALL MUNICIPAL PROVIDER,202397,D-10-14 12CCC,28.01,WITHDRAWAL,GROUNDWATER,32.0,34.0,3.6,110.0,51.0,3.6,56.0
PHOENIX AMA,,,2023,SALT RIVER PROJECT,57-002520.0000,IRRIGATION DISTRICT (SW & GW),202398,A-02-04 30ACC,0.46,WITHDRAWAL,GROUNDWATER,33.0,29.0,3.6,111.0,59.0,3.6,57.0
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2023,CITY OF BUCKEYE,56-002006.0001,LARGE MUNICIPAL PROVIDER MNPCCP,202399,B-01-03 28DDA,506.43,WITHDRAWAL,GROUNDWATER,33.0,23.0,39.4,112.0,33.0,24.6,56.0
TUCSON AMA,TUCSON AMA,AVRA VALLEY,2023,CACTUS WASTE SYSTEMS LLC,59-202401.0001,GENERAL INDUSTRIAL USE WITHDRAWAL PERM,202402,D-07-10 33BDA,13.626,WITHDRAWAL,GROUNDWATER,32.0,46.0,21.4,111.0,19.0,12.9,59.0
PHOENIX AMA,,,2023,CITY OF AVONDALE,74-553424.0014,RECOVERY WELL PERMITS,202404,B-02-01 36DBB,911.66,RECOVERED,EFFLUENT RECOVERED INSIDE AOI,33.0,28.0,3.6,112.0,18.0,3.6,74.0
PHOENIX AMA,,,2023,BEARDSLEY WATER COMPANY,56-002159.0000,LARGE MUNICIPAL PROVIDER MNPCCP,202408,B-05-03 29AAD,49.18,WITHDRAWAL,GROUNDWATER,33.0,45.0,3.6,112.0,35.0,3.6,56.0
PHOENIX AMA,,,2023,RANEY REVOCABLE TRUST OF 2005,58-108265.0004,TYPE 2 NON-IRRIGATION GFR,202408,B-05-03 29AAD,18.55,WITHDRAWAL,GROUNDWATER,33.0,45.0,3.6,112.0,35.0,3.6,58.0
SANTA CRUZ AMA,SANTA CRUZ AMA,SANTA CRUZ AMA,2023,CALPORTLAND COMPANY,59-226114.0000,MINERAL EXTRACTION,202410,D-22-13 33ACD,104.302,WITHDRAWAL,GROUNDWATER,31.0,28.0,18.7,111.0,0.0,56.1,59.0
NOT WITHIN ANY AMA OR INA,VERDE RIVER,VERDE VALLEY,2023,FOREST HIGHLANDS WATER CO,91-000104.0000,SMALL COMMUNITY WATER SYSTEM,202755,A-20-06 24BBB,155.8,WITHDRAWAL,GROUNDWATER,,,,,,,91.0
NOT WITHIN ANY AMA OR INA,PARKER,LA POSA PLAINS,2023,CACTUS STATE UTILITY OPERATING COMPANY,91-000753.0000,SMALL COMMUNITY WATER SYSTEM,202875,B-03-19 18BCB,10.122,WITHDRAWAL,GROUNDWATER,,,,,,,91.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,CITY OF TUCSON/TUCSON WATER,56-000001.0000,LARGE MUNICIPAL PROVIDER,202883,D-16-15 23DDD,0.62,WITHDRAWAL,GROUNDWATER,32.0,1.0,3.6,110.0,46.0,3.6,56.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,CITY OF TUCSON/TUCSON WATER,74-560621.0008,RECOVERY WELL PERMITS,202883,D-16-15 23DDD,40.63,RECOVERED,IN-LIEU WATER  (CAP),32.0,1.0,3.6,110.0,46.0,3.6,74.0
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2023,CITY OF CHANDLER,74-548263.0007,RECOVERY WELL PERMITS,202884,D-02-06 29DCB,170.35,RECOVERED,EFFLUENT RECOVERED INSIDE AOI,33.0,13.0,22.1,111.0,45.0,44.7,74.0
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2023,ERNEST M. LINSENMEYER,58-113079.0021,IRRIGATION USE,202889,B-01-02 20CDD,945.74,WITHDRAWAL,GROUNDWATER,33.0,24.0,26.0,112.0,29.0,16.0,58.0
TUCSON AMA,TUCSON AMA,AVRA VALLEY,2023,CITY OF TUCSON/TUCSON WATER,74-580079.0009,RECOVERY WELL PERMITS,202892,D-14-11 06ABD,1735.67,RECOVERED,CAP WATER RECOVERED,32.0,14.0,3.6,110.0,15.0,3.6,74.0
TUCSON AMA,TUCSON AMA,UPPER SANTA CRUZ,2023,GRAE VERLIN,56-000323.0000,SMALL MUNICIPAL PROVIDER,202898,D-14-15 35ADD,29.0,WITHDRAWAL,GROUNDWATER,32.0,10.0,24.1,110.0,46.0,41.7,56.0
PINAL AMA,PINAL AMA,MARICOPA-STANFIELD,2023,AZ BD OF REGENTS UNIV OF AZ,58-150066.0002,TYPE 1 GFR,203197,D-04-04 17CAA,6.312,WITHDRAWAL,GROUNDWATER,33.0,4.0,0.41,111.0,58.0,0.2,58.0
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2023,ARIZONA WATER COMPANY - WHITE TANKS,74-224731.0002,RECOVERY WELL PERMITS,203266,B-01-02 08ACC,7.35,RECOVERED,IN-LIEU WATER  (CAP),32.0,26.0,38.9,112.0,29.0,15.0,74.0
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2023,ARIZONA WATER CO- WHITE TANKS,56-002001.0000,LARGE MUNICIPAL PROVIDER MNPCCP,203266,B-01-02 08ACC,63.43,WITHDRAWAL,GROUNDWATER,32.0,26.0,38.9,112.0,29.0,15.0,56.0
PHOENIX AMA,,,2023,CITY OF PEORIA,56-002029.0001,LARGE MUNICIPAL PROVIDER MNPCCP,203268,B-05-01 35DAD,130.57,WITHDRAWAL,GROUNDWATER,33.0,43.0,3.6,112.0,19.0,3.6,56.0
PHOENIX AMA,PHOENIX AMA,WEST SALT RIVER VALLEY,2023,CITY OF PEORIA,56-002029.0001,LARGE MUNICIPAL PROVIDER MNPCCP,203269,B-04-01 02ABB,55.65,WITHDRAWAL,GROUNDWATER,33.0,43.0,29.1,112.0,19.0,54.8,56.0
TUCSON AMA,TUCSON AMA,AVRA VALLEY,2023,TOWN OF MARANA,74-211278.0001,RECOVERY WELL PERMITS,203658,D-11-11 22BBB,709.23,RECOVERED,IN-LIEU WATER  (CAP),32.0,28.0,4.0,111.0,12.0,57.0,74.0
NOT WITHIN ANY AMA OR INA,UPPER SAN PEDRO,SIERRA VISTA,2023,BELLA VISTA WATER CO INC,91-000028.0000,LARGE COMMUNITY WATER SYSTEM,203881,D-23-21 20ADB,44.004,WITHDRAWAL,GROUNDWATER,,,,,,,91.0
PHOENIX AMA,PHOENIX AMA,EAST SALT RIVER VALLEY,2023,TOWN OF GILBERT,74-586724.0014,RECOVERY WELL PERMITS,203923,D-02-06 01DAA,330.47,RECOVERED,EFFLUENT RECOVERED OUTSIDE THE AOI,33.0,16.0,59.0,111.0,41.0,12.1,74.0
NOT WITHIN ANY AMA OR INA,UPPER SAN PEDRO,SIERRA VISTA,2023,BELLA VISTA WATER CO INC,91-000028.0000,LARGE COMMUNITY WATER SYSTEM,204088,D-23-21 34BAA,75.052,WITHDRAWAL,GROUNDWATER,,,,,,,91.0
NOT WITHIN ANY AMA OR INA,PARKER,LA POSA PLAINS,2023,"QUARTZSITE, TOWN OF",91-000754.0000,LARGE COMMUNITY WATER SYSTEM,204271,B-04-19 20DDA,500.67,WITHDRAWAL,GROUNDWATER,,,,,,,91.0
